"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"14314","Mad1l1","MAD1L1","7","ortholog_one2one",80.6137
"14315","Ece1","ECE1","1","ortholog_one2one",95.8831
"14316","Nms","NMS","2","ortholog_one2one",64.0523
"14317","Wscd1","WSCD1","17","ortholog_one2one",85.4895
"14318","Alpl","ALPL","1","ortholog_one2one",89.8855
"14319","Aipl1","AIPL1","17","ortholog_one2one",87.1951
"14320","A130010J15Rik","C1orf74","1","ortholog_one2one",79.0875
"14321","Nudt1","NUDT1","7","ortholog_one2one",82.6923
"14322","Traf3ip3","TRAF3IP3","1","ortholog_one2one",74.8538
"14323","Otoa","OTOA","16","ortholog_one2one",77.3087
"14324","Wwp1","WWP1","8","ortholog_one2one",90.8497
"14325","Ccm2","CCM2","7","ortholog_one2one",91.3907
"14326","Snx8","SNX8","7","ortholog_one2one",88.671
"14327","Ivns1abp","IVNS1ABP","1","ortholog_one2one",97.0405
"14328","Eif3b","EIF3B","7","ortholog_one2one",92.1544
"14329","Hs3st2","HS3ST2","16","ortholog_one2one",96.1853
"14330","Nacad","NACAD","7","ortholog_one2one",53.5239
"14331","Atg4c","ATG4C","1","ortholog_one2one",90.393
"14332","Uba2","UBA2","19","ortholog_one2one",94.6708
"14333","Pitpnm3","PITPNM3","17","ortholog_one2one",94.4558
"14334","Foxd2","FOXD2","1","ortholog_one2one",94.1057
"14335","Foxe3","FOXE3","1","ortholog_one2one",82.9861
"14336","Chst12","CHST12","7","ortholog_one2one",82.8162
"14337","Cmpk1","CMPK1","1","ortholog_one2one",90.3084
"14338","Grifin","GRIFIN","7","ortholog_one2one",77.0833
"14339","Lfng","LFNG","7","ortholog_one2one",89.1534
"14340","Usp31","USP31","16","ortholog_one2one",91.7411
"14341","Abtb2","ABTB2","11","ortholog_one2one",96.9727
"14342","Stil","STIL","1","ortholog_one2one",74.4057
"14343","Pdcd2l","PDCD2L","19","ortholog_one2one",70.3297
"14344","4933427D14Rik","KIAA0753","17","ortholog_one2one",75.9124
"14345","Ttyh3","TTYH3","7","ortholog_one2one",94.6565
"14346","4933427D14Rik","","17","ortholog_one2one",54.0541
"14347","Scnn1g","SCNN1G","16","ortholog_one2one",85.4962
"14348","Txndc17","TXNDC17","17","ortholog_one2one",80.4878
"14349","Swt1","SWT1","1","ortholog_one2one",69.6803
"14350","Scnn1b","SCNN1B","16","ortholog_one2one",84.1693
"14351","Med31","MED31","17","ortholog_one2one",97.7099
"14352","4930563E22Rik","C17orf100","17","ortholog_one2one",62.7907
"14353","Tbrg4","TBRG4","7","ortholog_one2one",75.7143
"14354","Cog7","COG7","16","ortholog_one2one",92.4675
"14355","Trmt1l","TRMT1L","1","ortholog_one2one",88.3242
"14356","Tal1","TAL1","1","ortholog_one2one",93.617
"14357","Gpi1","GPI","19","ortholog_one2one",88.8889
"14358","Errfi1","ERRFI1","1","ortholog_one2one",82.2126
"14359","Park7","PARK7","1","ortholog_one2one",91.5344
"14360","Rnf2","RNF2","1","ortholog_one2one",99.7024
"14361","Pdyn","PDYN","20","ortholog_one2one",65.3226
"14362","Entpd8","ENTPD8","9","ortholog_one2one",74.0443
"14363","Brat1","BRAT1","7","ortholog_one2one",69.6655
"14364","Fcmr","FCMR","1","ortholog_one2one",53.7915
"14365","Gm24313","SNORA5A","7","ortholog_one2one",82.7068
"14366","Snora5c","SNORA5C","7","ortholog_one2one",80.8824
"14367","Slc13a5","SLC13A5","17","ortholog_one2one",74.3007
"14368","Il24","IL24","1","ortholog_one2one",66.8508
"14369","Tnfrsf9","TNFRSF9","1","ortholog_one2one",56.25
"14370","Stk35","STK35","20","ortholog_one2one",87.384
"14371","Il20","IL20","1","ortholog_one2one",75
"14372","Il19","IL19","1","ortholog_one2one",68.1818
"14373","Tgm3","TGM3","20","ortholog_one2one",76.4791
"14374","Noxa1","NOXA1","9","ortholog_one2one",62.8378
"14375","Gga2","GGA2","16","ortholog_one2one",85.9038
"14376","Ndufs1","NDUFS1","2","ortholog_one2one",94.0853
"14377","Ramp3","RAMP3","7","ortholog_one2one",80.9524
"14378","Amz1","AMZ1","7","ortholog_one2one",73.1076
"14379","Xaf1","XAF1","17","ortholog_one2one",49.0842
"14380","Uts2","UTS2","1","ortholog_one2one",49.5935
"14381","Per3","PER3","1","ortholog_one2one",63.7017
"14382","Nrarp","NRARP","9","ortholog_one2one",100
"14383","Gna12","GNA12","7","ortholog_one2one",98.153
"14384","Tor4a","TOR4A","9","ortholog_one2one",77.4648
"14385","Fbxo39","FBXO39","17","ortholog_one2one",83.7472
"14386","Card11","CARD11","7","ortholog_one2one",92.0277
"14387","Adcy1","ADCY1","7","ortholog_one2one",92.6655
"14388","Nat10","NAT10","11","ortholog_one2one",95.5078
"14389","Ears2","EARS2","16","ortholog_one2one",85.086
"14390","Vamp3","VAMP3","1","ortholog_one2one",87.3786
"14391","Igfbp1","IGFBP1","7","ortholog_one2one",65.4412
"14392","Igfbp3","IGFBP3","7","ortholog_one2one",81.5069
"14393","Alg2","ALG2","9","ortholog_one2one",80.7229
"14394","Sec61b","SEC61B","9","ortholog_one2one",98.9583
"14395","Sdk1","SDK1","7","ortholog_one2one",88.8737
"14396","Tekt1","TEKT1","17","ortholog_one2one",82.5359
"14397","Rasef","RASEF","9","ortholog_one2one",80.226
"14398","Eef1b2","EEF1B2","2","ortholog_one2one",95.5556
"14399","Ubfd1","UBFD1","16","ortholog_one2one",81.25
"14400","Smtnl2","SMTNL2","17","ortholog_one2one",84.8684
"14401","Ndufab1","NDUFAB1","16","ortholog_one2one",85.8974
"14402","Ggt6","GGT6","17","ortholog_one2one",69.6177
"14403","Dnm1","DNM1","9","ortholog_one2one",98.3796
"14404","Gm26457","SNORD51","2","ortholog_one2one",89.7436
"14405","Gm26457","snoZ196","2","ortholog_one2one",97.1429
"14406","Gpr1","CMKLR2","2","ortholog_one2one",80.4533
"14407","Tns3","TNS3","7","ortholog_one2one",75.708
"14408","Ino80d","INO80D","2","ortholog_one2one",94.6131
"14409","Lsm14a","LSM14A","19","ortholog_one2one",93.5065
"14410","Zkscan16","ZNF483","9","ortholog_one2one",58.1044
"14411","Ptgr1","PTGR1","9","ortholog_one2one",80.2432
"14412","Dnajc25","DNAJC25","9","ortholog_one2one",90.1961
"14413","Gm24131","RNU6-102P","7","ortholog_one2one",71.9626
"14414","Gng10","GNG10","9","ortholog_one2one",95.5882
"14415","Foxk1","FOXK1","7","ortholog_one2one",89.9861
"14416","Kctd15","KCTD15","19","ortholog_one2one",97.5265
"14417","Mybbp1a","MYBBP1A","17","ortholog_one2one",68.8244
"14418","Ap5z1","AP5Z1","7","ortholog_one2one",78.6865
"14419","Gpr25","GPR25","1","ortholog_one2one",75.419
"14420","Kif21b","KIF21B","1","ortholog_one2one",95.6897
"14421","Nadk","NADK","1","ortholog_one2one",91.7995
"14422","Slc11a1","SLC11A1","2","ortholog_one2one",87.2263
"14423","Radil","RADIL","7","ortholog_one2one",78.8899
"14424","Slc35e2","SLC35E2B","1","ortholog_one2one",86.1728
"14425","Spns2","SPNS2","17","ortholog_one2one",95.9927
"14426","Chst8","CHST8","19","ortholog_one2one",87.0504
"14427","Spns3","SPNS3","17","ortholog_one2one",78.9883
"14428","Ctdsp1","CTDSP1","2","ortholog_one2one",98.8506
"14429","Palb2","PALB2","16","ortholog_one2one",62.1377
"14430","Mir26b","MIR26B","2","ortholog_one2one",85.8824
"14431","Vil1","VIL1","2","ortholog_one2one",90.0846
"14432","Pkd1l1","PKD1L1","7","ortholog_one2one",62.6735
"14433","Papolb","PAPOLB","7","ortholog_one2one",84.7352
"14434","Mmd2","MMD2","7","ortholog_one2one",95.5466
"14435","Wipi2","WIPI2","7","ortholog_one2one",95.0562
"14436","Ube2g1","UBE2G1","17","ortholog_one2one",100
"14437","Catip","CATIP","2","ortholog_one2one",48.3421
"14438","Mmp23","MMP23B","1","ortholog_one2one",83.8875
"14439","Hus1","HUS1","7","ortholog_one2one",85.4093
"14440","Slc45a3","SLC45A3","1","ortholog_one2one",90.7776
"14441","Elk4","ELK4","1","ortholog_one2one",86.9767
"14442","Slc29a4","SLC29A4","7","ortholog_one2one",86.7424
"14443","Mib2","MIB2","1","ortholog_one2one",92.6167
"14444","Mfsd4a","MFSD4A","1","ortholog_one2one",85.1562
"14445","Tnrc18","TNRC18","7","ortholog_one2one",83.801
"14446","Pepd","PEPD","19","ortholog_one2one",89.0467
"14447","Ankfy1","ANKFY1","17","ortholog_one2one",95.0385
"14448","Cebpg","CEBPG","19","ortholog_one2one",91.3333
"14449","Fbxl18","FBXL18","7","ortholog_one2one",84.6952
"14450","Art5","ART5","11","ortholog_one2one",74.7573
"14451","Actb","ACTB","7","ortholog_one2one",100
"14452","Ssu72","SSU72","1","ortholog_one2one",98.9691
"14453","Sun3","SUN3","7","ortholog_one2one",80.3125
"14454","Cebpa","CEBPA","19","ortholog_one2one",94.1504
"14455","Tmem240","TMEM240","1","ortholog_one2one",97.6879
"14456","Dctn5","DCTN5","16","ortholog_one2one",99.4505
"14457","Atad3a","ATAD3A","1","ortholog_one2one",91.3706
"14458","Cdk18","CDK18","1","ortholog_one2one",91.1308
"14459","Fscn1","FSCN1","7","ortholog_one2one",96.5517
"14460","Gm11992","C7orf57","7","ortholog_one2one",74.2268
"14461","Cyb5d2","CYB5D2","17","ortholog_one2one",80.6084
"14462","Art1","ART1","11","ortholog_one2one",76.9231
"14463","Rnf216","RNF216","7","ortholog_one2one",87.8022
"14464","Upp1","UPP1","7","ortholog_one2one",78.7781
"14465","Plk1","PLK1","16","ortholog_one2one",95.0249
"14466","Klhdc8a","KLHDC8A","1","ortholog_one2one",95.7143
"14467","Nelfb","NELFB","9","ortholog_one2one",93.6609
"14468","Tmcc2","TMCC2","1","ortholog_one2one",94.6176
"14469","Chrna10","CHRNA10","11","ortholog_one2one",91.9463
"14470","Cyfip1","CYFIP1","15","ortholog_one2one",99.0423
"14471","Lin9","LIN9","1","ortholog_one2one",97.048
"14472","Abca13","ABCA13","7","ortholog_one2one",65.8919
"14473","Mir199b","MIR199B","9","ortholog_one2one",98.1818
"14474","Stpg3","STPG3","9","ortholog_one2one",64.3791
"14475","Vwa1","VWA1","1","ortholog_one2one",78.0723
"14476","Fam166a","FAM166A","9","ortholog_one2one",77.743
"14477","Tmem88b","TMEM88B","1","ortholog_one2one",69.9422
"14478","Mrpl20","MRPL20","1","ortholog_one2one",87.9195
"14479","Sema3a","SEMA3A","7","ortholog_one2one",95.4663
"14480","Tubb4b","TUBB4B","9","ortholog_one2one",100
"14481","Caprin1","CAPRIN1","11","ortholog_one2one",97.0297
"14482","Ccnl2","CCNL2","1","ortholog_one2one",89.9614
"14483","Vwc2","VWC2","7","ortholog_one2one",91.0494
"14484","Zzef1","ZZEF1","17","ortholog_one2one",91.0261
"14485","Mixl1","MIXL1","1","ortholog_one2one",69.2641
"14486","Acbd3","ACBD3","1","ortholog_one2one",89.3333
"14487","Aurkaip1","AURKAIP1","1","ortholog_one2one",68.5
"14488","Mxra8","MXRA8","1","ortholog_one2one",76.0181
"14489","Sbno1","SBNO1","12","ortholog_one2one",97.4838
"14490","Dvl1","DVL1","1","ortholog_one2one",94.964
"14491","Slc34a3","SLC34A3","9","ortholog_one2one",79.7005
"14492","Rnf224","RNF224","9","ortholog_one2one",66.0256
"14493","Cysrt1","CYSRT1","9","ortholog_one2one",77.4648
"14494","Rnf208","RNF208","9","ortholog_one2one",92.0755
"14495","Ciz1","CIZ1","9","ortholog_one2one",70.5325
"14496","Tas1r3","TAS1R3","1","ortholog_one2one",72.2611
"14497","Zpbp","ZPBP","7","ortholog_one2one",67.6471
"14498","Cptp","CPTP","1","ortholog_one2one",77.3148
"14499","Ddc","DDC","7","ortholog_one2one",89.1667
"14500","Pusl1","PUSL1","1","ortholog_one2one",80.4124
"14501","Slc7a10","SLC7A10","19","ortholog_one2one",91.6981
"14502","Acap3","ACAP3","1","ortholog_one2one",93.5174
"14503","Atp2a3","ATP2A3","17","ortholog_one2one",91.1368
"14504","Lrp3","LRP3","19","ortholog_one2one",90.2532
"14505","Elmo2","ELMO2","20","ortholog_one2one",82.5815
"14506","Ern2","ERN2","16","ortholog_one2one",82.2173
"14507","Ube2j2","UBE2J2","1","ortholog_one2one",90.0369
"14508","Kmt5a","KMT5A","12","ortholog_one2one",79.9451
"14509","Chp2","CHP2","16","ortholog_one2one",80.6122
"14510","Nipa2","NIPA2","15","ortholog_one2one",95.5432
"14511","Rilpl2","RILPL2","12","ortholog_one2one",78.1726
"14512","Nipa1","NIPA1","15","ortholog_one2one",98.7616
"14513","Snrnp35","SNRNP35","12","ortholog_one2one",89.7541
"14514","Rilpl1","RILPL1","12","ortholog_one2one",93.1034
"14515","Gpatch1","GPATCH1","19","ortholog_one2one",84.3011
"14516","B3galt6","B3GALT6","1","ortholog_one2one",84.3077
"14517","Tmed2","TMED2","12","ortholog_one2one",99.005
"14518","Sdf4","SDF4","1","ortholog_one2one",85.8726
"14519","Ddx55","DDX55","12","ortholog_one2one",91.1667
"14520","P2rx1","P2RX1","17","ortholog_one2one",89.4737
"14521","Prkcb","PRKCB","16","ortholog_one2one",98.8113
"14522","Tnfrsf4","TNFRSF4","1","ortholog_one2one",60.2941
"14523","Grb10","GRB10","7","ortholog_one2one",78.0201
"14524","Tnfrsf18","TNFRSF18","1","ortholog_one2one",36.6242
"14525","Eif2b1","EIF2B1","12","ortholog_one2one",94.0984
"14526","Rhpn2","RHPN2","19","ortholog_one2one",85.8601
"14527","Ttll10","TTLL10","1","ortholog_one2one",53.125
"14528","Gtf2h3","GTF2H3","12","ortholog_one2one",92.8803
"14529","Cacng3","CACNG3","16","ortholog_one2one",98.7302
"14530","Tctn2","TCTN2","12","ortholog_one2one",67.7143
"14531","Faap24","FAAP24","19","ortholog_one2one",78.733
"14532","Sfswap","SFSWAP","12","ortholog_one2one",89.3122
"14533","Cep89","CEP89","19","ortholog_one2one",68.7737
"14534","Camkk1","CAMKK1","17","ortholog_one2one",93.4653
"14535","Mir200a","MIR200A","1","ortholog_one2one",92.2222
"14536","Mir200b","MIR200B","1","ortholog_one2one",94.2857
"14537","Ankrd65","ANKRD65","1","ortholog_one2one",68.4066
"14538","Eri3","ERI3","1","ortholog_one2one",97.9229
"14539","Ndor1","NDOR1","9","ortholog_one2one",81.4381
"14540","Spata20","SPATA20","17","ortholog_one2one",85.6962
"14541","Dmap1","DMAP1","1","ortholog_one2one",97.8633
"14542","Rbbp6","RBBP6","16","ortholog_one2one",88.6034
"14543","Mmp17","MMP17","12","ortholog_one2one",85.6401
"14544","Ncbp3","NCBP3","17","ortholog_one2one",95.1219
"14545","Klf17","KLF17","1","ortholog_one2one",48.6804
"14546","Zfp11","ZNF345","19","ortholog_one2one",39.2581
"14547","Slc6a9","SLC6A9","1","ortholog_one2one",92.4647
"14548","Mrps17","MRPS17","7","ortholog_one2one",86.6667
"14549","Nup98","NUP98","11","ortholog_one2one",90.7489
"14550","Itgae","ITGAE","17","ortholog_one2one",70.1799
"14551","Tmem203","TMEM203","9","ortholog_one2one",97.7941
"14552","Lcn2","LCN2","9","ortholog_one2one",42.0664
"14553","Zfp334","ZNF334","20","ortholog_one2one",69.6613
"14554","Tprn","TPRN","9","ortholog_one2one",67.5567
"14555","Psph","PSPH","7","ortholog_one2one",93.7778
"14556","Ocstamp","OCSTAMP","20","ortholog_one2one",67.2691
"14557","Ssna1","SSNA1","9","ortholog_one2one",97.479
"14558","Ccdc24","CCDC24","1","ortholog_one2one",66.8919
"14559","Ptges2","PTGES2","9","ortholog_one2one",80.7292
"14560","Sumf2","SUMF2","7","ortholog_one2one",78.2467
"14561","Anapc2","ANAPC2","9","ortholog_one2one",92.8315
"14562","P2rx5","P2RX5","17","ortholog_one2one",63.956
"14563","B4galt2","B4GALT2","1","ortholog_one2one",92.6829
"14564","Phkg1","PHKG1","7","ortholog_one2one",93.299
"14565","Slc13a3","SLC13A3","20","ortholog_one2one",88
"14566","Emc6","EMC6","17","ortholog_one2one",100
"14567","Tax1bp3","TAX1BP3","17","ortholog_one2one",99.1936
"14568","Chchd2","CHCHD2","7","ortholog_one2one",85.6209
"14569","Cobl","COBL","7","ortholog_one2one",63.0516
"14570","Atp6v0b","ATP6V0B","1","ortholog_one2one",96.0976
"14571","Tnrc6a","TNRC6A","16","ortholog_one2one",94.7257
"14572","Tmem210","TMEM210","9","ortholog_one2one",67.3469
"14573","Nupr1l","NUPR2","7","ortholog_one2one",65.6863
"14574","Lrrc26","LRRC26","9","ortholog_one2one",67.6737
"14575","Vkorc1l1","VKORC1L1","7","ortholog_one2one",97.1591
"14576","Slc2a10","SLC2A10","20","ortholog_one2one",77.7985
"14577","Dph2","DPH2","1","ortholog_one2one",83.6401
"14578","Eya2","EYA2","20","ortholog_one2one",88.9098
"14579","Gusb","GUSB","7","ortholog_one2one",73.9198
"14580","Ipo13","IPO13","1","ortholog_one2one",99.1693
"14581","Slc7a9","SLC7A9","19","ortholog_one2one",86.8583
"14582","Artn","ARTN","1","ortholog_one2one",75.4464
"14583","Asl","ASL","7","ortholog_one2one",93.9655
"14584","D430041D05Rik","KIAA1549L","11","ortholog_one2one",73.797
"14585","Gm22156","","X","ortholog_one2one",58.8652
"14586","Slc5a11","SLC5A11","16","ortholog_one2one",86.627
"14587","Pom121l12","POM121L12","7","ortholog_one2one",32.0144
"14588","Hipk3","HIPK3","11","ortholog_one2one",90.5194
"14589","Ctns","CTNS","17","ortholog_one2one",83.9237
"14590","Sec31a","SEC31A","4","ortholog_one2one",90.8943
"14591","Vstm2a","VSTM2A","7","ortholog_one2one",70.5674
"14592","Zmynd8","ZMYND8","20","ortholog_one2one",89.7166
"14593","Shpk","SHPK","17","ortholog_one2one",87.605
"14594","Sec61g","SEC61G","7","ortholog_one2one",68
"14595","Pgap2","PGAP2","11","ortholog_one2one",94.4882
"14596","Gm25698","RNU6-716P","1","ortholog_one2one",74.7664
"14597","Col1a1","COL1A1","17","ortholog_one2one",92.4295
"14598","Lin54","LIN54","4","ortholog_one2one",96.6622
"14599","Cops4","COPS4","4","ortholog_one2one",99.5074
"14600","Cstf3","CSTF3","11","ortholog_one2one",99.3027
"14601","Rhog","RHOG","11","ortholog_one2one",100
"14602","Plac8","PLAC8","4","ortholog_one2one",83.0357
"14603","Tdrd12","TDRD12","19","ortholog_one2one",75.9046
"14604","Coq2","COQ2","4","ortholog_one2one",78.877
"14605","Tcp11l1","TCP11L1","11","ortholog_one2one",85.0688
"14606","Trpv1","TRPV1","17","ortholog_one2one",86.8892
"14607","Hpse","HPSE","4","ortholog_one2one",76.8224
"14608","Depdc7","DEPDC7","11","ortholog_one2one",87.0842
"14609","Qser1","QSER1","11","ortholog_one2one",81.3758
"14610","Helq","HELQ","4","ortholog_one2one",76.6137
"14611","Nudt19","NUDT19","19","ortholog_one2one",66.1064
"14612","Rgs9bp","RGS9BP","19","ortholog_one2one",82.7004
"14613","Stim1","STIM1","11","ortholog_one2one",83.4805
"14614","Ncoa3","NCOA3","20","ortholog_one2one",83.9629
"14615","Egfr","EGFR","7","ortholog_one2one",90.4959
"14616","Herc2","HERC2","15","ortholog_one2one",95.4921
"14617","Mrps18c","MRPS18C","4","ortholog_one2one",79.021
"14618","Trpv3","TRPV3","17","ortholog_one2one",93.0468
"14619","Prrg4","PRRG4","11","ortholog_one2one",74.7788
"14620","Ddrgk1","DDRGK1","20","ortholog_one2one",83.1746
"14621","Fbxo48","FBXO48","2","ortholog_one2one",72.6708
"14622","Plek","PLEK","2","ortholog_one2one",91.7143
"14623","Itpa","ITPA","20","ortholog_one2one",85.3535
"14624","Cnrip1","CNRIP1","2","ortholog_one2one",59.7826
"14625","Ccdc73","CCDC73","11","ortholog_one2one",61.4447
"14626","Ppp3r1","PPP3R1","2","ortholog_one2one",100
"14627","Mettl18","METTL18","1","ortholog_one2one",71.2707
"14628","Sulf2","SULF2","20","ortholog_one2one",93.2571
"14629","Sele","SELE","1","ortholog_one2one",72.549
"14630","Pno1","PNO1","2","ortholog_one2one",91.9355
"14631","C1d","C1D","2","ortholog_one2one",90.0709
"14632","Sell","SELL","1","ortholog_one2one",71.0594
"14633","Ncf1","NCF1","7","ortholog_one2one",79.4554
"14634","Etaa1","ETAA1","2","ortholog_one2one",54.0479
"14635","Selp","SELP","1","ortholog_one2one",72.7865
"14636","Slc4a11","SLC4A11","20","ortholog_one2one",85.2668
"14637","Fmod","FMOD","1","ortholog_one2one",92.5532
"14638","Gtf2i","GTF2I","7","ortholog_one2one",97.0942
"14639","Meis1","MEIS1","2","ortholog_one2one",81.5054
"14640","Chit1","CHIT1","1","ortholog_one2one",74.7845
"14641","Eif3m","EIF3M","11","ortholog_one2one",99.4652
"14642","Chil1","CHI3L1","1","ortholog_one2one",71.4653
"14643","Rrm1","RRM1","11","ortholog_one2one",97.601
"14644","Prex1","PREX1","20","ortholog_one2one",90.7879
"14645","Mybph","MYBPH","1","ortholog_one2one",84.265
"14646","Rap1gap2","RAP1GAP2","17","ortholog_one2one",87.0466
"14647","Oca2","OCA2","15","ortholog_one2one",78.9916
"14648","Adora1","ADORA1","1","ortholog_one2one",94.7853
"14649","Nhlh1","NHLH1","1","ortholog_one2one",92.4812
"14650","Ncstn","NCSTN","1","ortholog_one2one",87.9943
"14651","Gabrg3","GABRG3","15","ortholog_one2one",95.9315
"14652","Ccdc92b","CCDC92B","17","ortholog_one2one",72.2408
"14653","Copa","COPA","1","ortholog_one2one",97.7291
"14654","Spred2","SPRED2","2","ortholog_one2one",88.1007
"14655","Trim21","TRIM21","11","ortholog_one2one",70.1299
"14656","Grin1","GRIN1","9","ortholog_one2one",96.8717
"14657","Actr2","ACTR2","2","ortholog_one2one",100
"14658","Rab1a","RAB1A","2","ortholog_one2one",100
"14659","Gabra5","GABRA5","15","ortholog_one2one",95.2484
"14660","Pex19","PEX19","1","ortholog_one2one",90.301
"14661","Cluh","CLUH","17","ortholog_one2one",93.7916
"14662","Trim68","TRIM68","11","ortholog_one2one",77.9381
"14663","Dcaf8","DCAF8","1","ortholog_one2one",96.6159
"14664","Gabrb3","GABRB3","15","ortholog_one2one",88.8889
"14665","Ankrd27","ANKRD27","19","ortholog_one2one",81.9657
"14666","Pea15a","PEA15","1","ortholog_one2one",99.2308
"14667","Cep68","CEP68","2","ortholog_one2one",61.9372
"14668","Casq1","CASQ1","1","ortholog_one2one",92.5926
"14669","Slc1a4","SLC1A4","2","ortholog_one2one",89.4737
"14670","Vangl2","VANGL2","1","ortholog_one2one",91.0369
"14671","Pafah1b1","PAFAH1B1","17","ortholog_one2one",99.7561
"14672","Sertad2","SERTAD2","2","ortholog_one2one",86.7314
"14673","Mettl16","METTL16","17","ortholog_one2one",83.3052
"14674","Atp10a","ATP10A","15","ortholog_one2one",80.4377
"14675","Fam117a","FAM117A","17","ortholog_one2one",88.2483
"14676","Mnt","MNT","17","ortholog_one2one",92.7242
"14677","Aftph","AFTPH","2","ortholog_one2one",79.4844
"14678","Pdcd5","PDCD5","19","ortholog_one2one",47.8049
"14679","Wt1","WT1","11","ortholog_one2one",93.0368
